,address,quantity,percetages
283,0xC1Da2F79afB65a5afF3531D01d953A0BE3bf9503,"147,934.133118349989820069",0.0148
284,0x334a431c8032540e74E5CdC37BDec7d05197657e,"147,588.207757101925585952",0.0148
285,0xa00599107FfC6Ba1A5959Cb9eCdA5598b828cf20,"147,522.970260025431133487",0.0148
286,0xb5a1EbeA940086CD7a268fe67a1d7AA2D13A5096,"147,227.021396359270459531",0.0147
287,0xF683A5E74Dc0d57d7b4b42819bD595Eb71FDbFb6,"147,209.353240006728902266",0.0147
288,0xCcf85Ab5CE80502ec59B7A49B353DBE44FAee3Ee,"145,455.835089122849796969",0.0145
289,0x4eb532589E0603914bf542eC93c23FF1D2b03d1A,"145,397.766758851621614321",0.0145
290,0x4123Ffc81579e38dfFf74b75D8BdF21C41E62237,"144,621.562827863334223992",0.0145
291,0x123791770351Ccfcc96A3DBA2658fe4200a66584,"144,364.00064080395272576",0.0144
292,0x30eb4bCFcbfA26F703A876DF63e9d52D9f0aa8D1,"144,226.785581252490439066",0.0144
293,0x55C8D75b75E92781bc1d525B2E7Bab0f839C4411,"143,775.625808614550908368",0.0144
294,0x58C3c9123a11e263a78c40d2A14BA03c6b4B29b8,"142,369.06956849206646566",0.0142
295,0x4058f6E0386E557cAd315a6D6A21B9473e2fBc60,"141,627.706315398018890151",0.0142
296,0xD6144225e7F968B9A4bc239E34E890f7A9eA68bF,"140,803.654404602264789177",0.0141
297,0xC2978441F46a76c60e0cd59E986498b75a40572D,"139,543.801980061392400815",0.0140
298,0x156e49d4B9F3810ec3Dda4c88135c53698375409,"138,963.67871922536429546",0.0139
299,0x1985CB6f08252e4AA604741904Cc1c30DbEaa425,"138,369.047941776520157898",0.0138
300,0x980227e66eBde7B8787d88682D0002E5f8BE6040,"138,134.956092569875113716",0.0138
301,0x8C91713C6Ef9aF0b5A2406822bcdD92D6737c111,"137,710.039499925780982566",0.0138
302,0x6e3d6EC90Bfa6DE2A521D4066D2df2910202cDdc,"136,520.470588341939108396",0.0137
303,0x33F9D8552EA88624c8BE6b61f4b8d9DED759f5F3,"136,026.525240270875354674",0.0136
304,0x68F6e1Ba446134611cDBBCb11582dD39D3b62968,"134,778.334274934695269194",0.0135
305,0x3809d274a8624dE0a913370eD14349608a8F59f2,"134,503.802498039158223571",0.0135
306,0x6fD330D819eF9bC74aAd98bBeAa8ea02d1ab9FC4,"134,335.318167546624185901",0.0134
307,0x2a6B216c041A355B0995dDbA072832093d8295D9,"133,902.193843990015033528",0.0134
308,0x5eA18cac6f52034004a9cCcfF8BDF8C12FBfBaA6,"133,871.405528151176475056",0.0134
309,0xAbcf6ae6a9537548DDC72FbD0BB833Cc7c8362Fe,"132,466.948647880859196826",0.0132
310,0x5CEeF9fC8E04a685917B29C297037b60514b35FB,"131,449.345198859042052886",0.0131
311,0x1B950E98c668660c554CC86A80D4e22B7F747628,"130,820.324121550722089809",0.0131
312,0x3Ccc64EA0AbFB664cBe8d5C24cdB24416b278AB4,"130,000.000000244089618352",0.0130
313,0x979306226C69101AAC37686eF02fC9546939B7Ce,"129,785.604734494661889735",0.0130
314,0x9495c18E1B7e0b026F8Eef3d087d9822c2B70Da0,"129,064.46714442376300447",0.0129
315,0xcFb8eD0c5D45DfA31189bc05A5EC2BeaD29b8639,"127,701.389739438770834051",0.0128
316,0xa4a5cc8c29353f333D031F7DF7A717Ef86cAa7de,"125,607.578449143046815465",0.0126
317,0x478a4Dbb98A4DEB483E3e934E8937BF625273361,"125,494.072310449305708127",0.0125
318,0xF821D11fb81Cc1F3275903341A3ed2631F77E471,"124,655.984093891948439379",0.0125
319,0xA0EFAfCE355b0D6D1741A9d753D2B49ea1BC73a6,"124,501.574991355149623586",0.0125
320,0x3C85E4E495351FdE5730908e17AE00a30D05e2C9,"124,293.783047003252665909",0.0124
321,0xa6eEB5EFa5d8CB64Ab6e14A951d97c0E77D83d9a,"122,505.264771504701003961",0.0123
322,0x0D0F2C585F205200F5F91f47359C613A4bd99008,"122,275.963571735467820516",0.0122
323,0x7Dcbb18f6582b73E5c7D0816E0E41BECe08debf9,"121,217.763204177240887076",0.0121
324,0xFE5e4b7A1fDFbF92Ab1cd3544A5ED0dE00Da6Dd8,"121,072.974311303284785687",0.0121
325,0xCbBb2f73C66a198A2FAd2A4d56B48c4931f75112,"120,951.534725133487717382",0.0121
326,0x53AddA2e01D8498e50C828618bF4545d9BB33a57,"120,394.136779309234697061",0.0120
327,0x1b34e5DC345232751e0D53943Cc4F899fE561300,"119,085.286620461581689902",0.0119
328,0x8d4b2897002a870914526BdA1f6ab697Feb5ce5f,"119,044.884831985094463048",0.0119
329,0xBe9Ef2f063B15cFF7F143b90bd4a80170E2258BD,"119,033.214339408116322479",0.0119
330,0x4eFcddBF958781d8c7b49b1233c1d6F8112EC971,"118,787.957641471440117208",0.0119
331,0x434748FdAd8e806E6f0A5b9BB9f6b25B96dEB971,"118,326.959662621531984939",0.0118
332,0x18FbC974b7e504651FEA7848739C27aEF30805c6,"117,372.14552873711234427",0.0117
333,0xecFB3303b0b6090da2EcF4125C4226b93e6cC5f4,"117,252.620760854139704458",0.0117
334,0x031EeACD2A4fcE7A9D048E6BF9E147A4c566dA92,"116,110.987928998737713645",0.0116
335,0x25317B37924A0FC6360c709C18167c0FD07F0b78,"114,923.94153975424604459",0.0115
336,0x2AD844849a973617Eb62E1D38E7ab135AA836912,"114,688.414633200116613288",0.0115
337,0x623a7BbAD10F80Be2eE7e7FEC46a55A3a9d065BA,"114,470.919218200268388167",0.0114
338,0x015cEB12e7Ad292D56E8F264277C0eF07675CE81,"114,029.725098957492652605",0.0114
339,0x6e037C272c0B57AFb6d9970eFd800de59b41bC6E,"113,805.410719545608569861",0.0114
340,0x040C481A1113970910A30BCCd4c6f7d51ad21dCA,"113,500.145687955685951586",0.0114
341,0xf8b34c275480f3C4A69a163E892dCf3875C57836,"113,420.150225402440479477",0.0113
342,0x5D4Df680d2aEC9D745Dd7DCa1B28aAd765E36ca6,"113,217.598443365289605591",0.0113
343,0x219EE0C53D8d8CdA8700647b1e2a58896a4Dc5f1,"113,134.743568203831340006",0.0113
344,0xBe3d19e56d1dd610a4E18201366346e3db967Daa,"112,997.690269220866878602",0.0113
345,0xcC4909E7950F8AB1Ae67f19a1c64366F4446a948,"112,861.458934638495794391",0.0113
346,0xDdfD9DA85eF98d1C5e9E1e42092F193c72ACB146,"112,773.816525526253476538",0.0113
347,0x97f921Ba36DAb236D37aCAae6BD0EC10EF3191B1,"112,603.000291442022284271",0.0113
348,0x1945578feBab92a095B510D1ab483e26b59C696e,"112,525.495054014389861026",0.0113
349,0x9572cBE40FF2eD3Dd1a4C0FA1c4A89bae0DECcCB,"112,404.021217936553547935",0.0112
350,0x45194884732c574618993bBF890bB0Bdf94EDf12,"112,360.735346085532556237",0.0112
351,0x0caC9C3D7196f5BbD76FaDcd771fB69b772c0F9d,"111,834.168250628835886705",0.0112
352,0xA015A691Fb6F77c1c014C60D29938f4f33DB0836,"111,284.093721185404319024",0.0111
353,0x94E444f117AFea4e1f4134b7Fcf01ceE6D3C5144,"110,863.804328714375808065",0.0111
354,0x8Ac1bCfA7D9b70e9F969dE041B8e45617e6A079E,"110,529.790055615268609248",0.0111
355,0x696223ca1ceaDF80EE0E9CB05d5F0F39C71b7536,"110,216.341138471791819586",0.0110
356,0x0f992C14aa11dfBd165905De12aD4B8da96DC662,"109,360.89391502253865324",0.0109
357,0x64842Ace6611f0b96d71E51beD670f133DF31c76,"109,290.084323699055801057",0.0109
358,0x513D845e11A315CBBEdac3247542cB7eCCCD1566,"108,799.854741335287963545",0.0109
359,0x31D17571bd2aA0C67ad21D1f6887b1A63e246c84,"108,651.327186891081501312",0.0109
360,0x66f611305D8A369FbB9c17Dfbef317A822bF7522,"108,119.150431463809220607",0.0108
361,0x2AF306fFe4FA7A94c929466Bcd91C829965cB695,"108,040.054909165396910346",0.0108
362,0x4f3d92A053B0A54c9B16FBee7Fe09864c897d27C,"106,549.577535412835540811",0.0107
363,0x4DF33462f22e23ee1684EdbAf8fb7Ca7605e96a3,"106,300.71596366308481145",0.0106
364,0x9940a57377bA657a58b2a8DbA2c8fbfAb3BDD969,"105,948.733200452643794357",0.0106
365,0x1E44a1721DE48FDa7dD2C9393CD4a9951f0E17a0,"105,097.897557974239104622",0.0105
366,0xc024BA31A3B2Df6C8375315edC177E9779484aD7,"104,992.938119572155084623",0.0105
367,0x8E323D30Ed09e73e95D982808dd4D160bF16b745,"104,873.349888948818682653",0.0105
368,0x78bCee6205ae8ec9aA88e108C640Ff615a6464B9,"104,041.5324827617931047",0.0104
369,0x6Ee1a8221a78773EbcA319064543C58165755fCE,"103,791.105611379111165885",0.0104
370,0xe04723B83FC521A5bc5B707CA0f15E2108C448B3,"103,541.00000000001179648",0.0104
371,0x2D86499A410a9ac2139833Ba8d6942b8A8700a7B,"102,452.292933937421865121",0.0102
372,0xcE6069B75e4bad549aA5bA2C875Cb456B6b4618D,"101,833.259633333457323901",0.0102
373,0x225F7d35A72138dE376c62eE508e0f842868CB2A,"100,979.818907761886061816",0.0101
374,0xaEA8C6444a5E4EfD738a6eC51F3D0ED0928C110B,"100,977.439173135461452498",0.0101
375,0x33aA9daac0cF59b34A1d4cF9175491B4BCBD98F2,"100,621.090351840161222377",0.0101
376,0x4cbB2af44186C3fa8151a75d46D17DCacE9eB7Cb,"100,519.894103622725362648",0.0101
377,0x1a6a63Fb05fBbA3c092C2fdD2953cf51DBAc2236,"100,145.290508774830805923",0.0100
378,0x1062Cf1F5fe222e39a94C19A57D082720cFE8311,"100,000.000000989689566247",0.0100
379,0x7C0c1066e460E0d89961d04d0ADdFb39e1D08C59,"100,000.000000127291606375",0.0100
380,0xA6f75e283105fEd7B1dC941d59DF47C45831Cd51,"100,000.000000038578856488",0.0100
381,0x7f1203f06aE81b3f55A8498c6b6326514df39106,"100,000",0.0100
382,0xeb4f7E315805652C52dBCBA786878605bbd043E4,"99,073.76992595061698391",0.0099
383,0xc56C9f147301c5435a15e1c370d2b23e509F0FDF,"98,941.647459326214844927",0.0099
384,0xC70478525117Be097b7C77A2FaB7459D2Dfb5628,"98,768.515522785116944022",0.0099
385,0x268DEc53B71A2e688638419e9A0Fc6204Cd716Ef,"98,430.533991104409717573",0.0098
386,0xC77f85Cb556D42f615172fb7dd5De270Fc994D05,"98,167.921415492176512165",0.0098
387,0x69d92b26b2a72CA64892155A218d9Ec9D845512e,"97,426.378946128020077402",0.0097
388,0xA723a2421C4a1E11D3E02509815ad375DE345869,"96,764.931128360414174638",0.0097
389,0x6DD2A551E3BE028B46595305477Ed06f7C4166DD,"96,742.60932196877839488",0.0097
390,0x9778AF6682C05dd328220f36D092e4f87D96B2af,"96,736.138373621445600552",0.0097
391,0x4270086CD208950A0a35B0dB2d227a9fBBB4F346,"96,111.369251507547987765",0.0096
392,0xC3BF18fF3eB3c75D776D5A9526B674e7cBD666D3,"95,712.534741849816015741",0.0096
393,0x8F0d114D797Eb0eF72327C73bDb8D7396290AD7A,"95,470.643963640437531692",0.0095
394,0x0fE41797EEa089e844a693530e5bb19D72A8422d,"94,980.691346851051135928",0.0095
395,0x5821ed6538f5f6E96651aF69AeE1c48fbccF1220,"94,816.98639938134120642",0.0095
396,0x69d1B11aA25810aBea0eD30c5ed80E4D89574997,"94,503.023758716325911494",0.0095
397,0xF7561431Cf6dF244432d37A1E4846393b91e6192,"94,368.841720410906836714",0.0094
398,0x5dA17dBBd51f2077252E5d83Da444f6E261B7235,"94,328.516780201250337019",0.0094
399,0xeb6A36195E5b127846130e14B461C7ca83e19fB0,"94,157.406601935903691622",0.0094
400,0x5B98bE4437825faA0583E181F6426cABD1f323BD,"94,125.6115630299294996",0.0094
401,0x2C49eE25826588797FB0FA7b99e72DCA0d6BA3a8,"93,998.831398143377000331",0.0094
402,0x34cbD30e16d54904E61870aE892A73753e8AFc0d,"93,111.592753804700848189",0.0093
403,0x6783D71E75738c905b8E26318c4e7f0bBBF1C37f,"92,831.110159166501107249",0.0093
404,0x57f99c9f17088fa8e0125991650dbb8505Ea4C88,"92,524.404487842628108288",0.0093
405,0x859C6a9bcb7fAF2F629630f3246c800709C6C910,"92,500.000000004604895125",0.0093
406,0x9cecb721F06fC27daef55BEf4DD892087f71a64D,"91,968.399348698203933342",0.0092
407,0x443495E49f77667D62efE4AddC2D26c0dFF411F3,"91,364.057742605514618186",0.0091
408,0x070CEc06718Ac590bA325ade0DfaDd19BF5A1349,"90,972.93934338274351185",0.0091
409,0x22fcbbadB799E0Ab2b3803d8559A38c063216cC7,"90,821.996860978093208812",0.0091
410,0x1a69d859DcCDAE2F0A4936D70CbE0a2D0cfC6D3F,"90,375.05527687662602939",0.0090
411,0x93C730265D9B4E5F3216E799aD1619928bE5423c,"90,284.797112158757898985",0.0090
412,0x26B454290091C007d5416E09AD8239748214E29F,"90,105.55529229558504174",0.0090
413,0x6b8791feB8acBD7b200235B5504f2f4561B08959,"90,000",0.0090
414,0x7532A9E3e9475337c8A907428E35932A20959FDf,"89,377.345532184896338693",0.0089
415,0x8D93ecC4E1015A6FE6d61f1093060002DdEF9F89,"89,359.452678894249769331",0.0089
416,0xa9c876988Ae67d2E2F4558585945447D45510320,"89,299.886508652132261411",0.0089
417,0x564b391221Fddb802E2f3AfF211ef346873624AE,"89,253.891905129669884653",0.0089
418,0x1c276137E865DC27c12F52d55295C141f411285B,"88,792.621222879708666367",0.0089
419,0x0c368d683c616073D48fA26f7796DFe3F8d46526,"88,779.081660718091589279",0.0089
420,0x34704355E473A9739f3C0a8aa4471706898a0145,"88,220.501857163233722367",0.0088
421,0xaC2776aF09960A77704152D96710E2E07D02Ccb5,"88,093.137424875696495728",0.0088
422,0xc1B27651C56aAb06cD26A17734c003c4C92b1197,"88,032.827186698395043913",0.0088
423,0x93dEb693b170d56BdDe1B0a5222B14c0F885d976,"88,000",0.0088
424,0xEe6dC7D878A393D33787a3A5d3C8659E3a00e490,"87,896.328080402064922532",0.0088
425,0x606d2C436A07be40C276a6176bb1376C34e49Ee9,"87,786.886979079150645169",0.0088
426,0x6B90F8e2BE956EaF5b5d2708D7795c7c946F3BFb,"87,502.430880107989119356",0.0088
427,0x411CF033C71DC12E4B0b8516f59CFDF40eF61b11,"87,489.343602114992760915",0.0087
428,0x30e09C90637Dc18435bD7Ae09D9990EBe21BB39a,"86,171.437948876394372593",0.0086
429,0xB9F5Fb592e22F3056B5147d08076caBde43668f9,"85,525.655334465779744096",0.0086
430,0x764eAc3d1153890F2c1954dEc53d2020275226d6,"85,409.523263877998294048",0.0085
431,0x08FA7f56370dD5921Fbd079d26024C94b61Ba44d,"85,174.881321740038756211",0.0085
432,0xf5545DC9294E3d4735FAde5FA241a620AD4bd485,"84,970.959861950496447253",0.0085
433,0x4eB62E5e90a2a7e3dD081FfC31eF6F4C4E5964B1,"84,791.850056733500256838",0.0085
434,0xd1fc46bda1c20Cb2d6A0050b312291E2eF379759,"84,650.627183944133567175",0.0085
435,0xB28f29bb62FC3AAE3C0A1Db0F2e5f8bF7D4FB5Cb,"83,993.924592455175829821",0.0084
436,0x56625569DFDe51185B422D462CE963D54B7a1b56,"83,963.426172449419844087",0.0084
437,0xec59AFbb4D762FbC9BfF0259aC89a57e57548041,"83,344.942376719305088965",0.0083
438,0x622e92aa1C7D0512d70Cf3155a5C0c76E4e58538,"83,201.234258000679024244",0.0083
439,0x19Dde5f247155293FB8c905d4A400021C12fb6F0,"82,508.302647216330134086",0.0083
440,0xe1385eA3cD4AEB508b2B8094F822960D0C968505,"81,509.589726736261983854",0.0082
441,0xBa89742A2cA793F936E8e3Dd73A11587d65980d3,"81,351.412588025412059136",0.0081
442,0x88e794cc05676e94B493952438233d32bf631479,"79,842.802133940601110316",0.0080
443,0xA5d574B62f09d533F5A47504a95e56742f53D6e6,"79,802.753355154152908156",0.0080
444,0x5C2e112783A6854653B4BC7DC22248D3e592559C,"79,586.636242007114400491",0.0080
445,0xDF20E98c700C6142dA2198fA9A347AbE3791E2dc,"79,472.840340198527722436",0.0079
446,0xF2F249721Ff2DF1dd92A75748d102500009698eD,"78,906.664168915230092374",0.0079
447,0xbad979702A09841A7672FB6E3C12c3368DFF2A19,"78,733.439507735192810202",0.0079
448,0xEf6cB340f8cd43D27305C9C8FFF9E422F3E976f1,"78,390.042192981550778208",0.0078
449,0xE5C2A8f963A9BB0fbC4f0620953b427F2D3e14C6,"78,368.744649752354671484",0.0078
450,0x3aA19fb7eCfbBeBA5FFB1cA9D8E502eDf3A2CA44,"78,285.886542836635454507",0.0078
451,0xF5B81786f196163875E9E331810D7E02ea3A7432,"77,671.745106339189798565",0.0078
452,0x6e339B14C48Eb4A13899e346854ADF48a0009EeB,"77,234.559669344948271726",0.0077
453,0x0241dfB8165Dac08d3F78cb931cf46D110f16733,"76,416.830274110413468979",0.0076
454,0xAfAD7B7c8F16DfCDD94c785E1469eD5AD3371fCE,"76,367.362646724851460792",0.0076
455,0xba17348ae2240d186abCAD4c52F87dffD5b67D0e,"76,279.845183406595769129",0.0076
456,0xD27c58389e30F666074160058aecCAA066F28B9f,"75,989.891168970924464619",0.0076
457,0x3c672BB3f5e16CaC12953fD67b9F8EF6bd98f3bB,"75,466.051116114411962072",0.0075
458,0x8F329383E66766F9241029F1f40a2e10F7F376dE,"75,096.039754119441268744",0.0075
459,0xAeD6D2fD3CBB1F47a2558bD1cA77188B189DBafa,"75,000.000000214891071561",0.0075
460,0x463Ec7044c969871afDb210E8F55ded72f8955Cb,"74,752.874944737474025342",0.0075
461,0x08f5b8d0BCb2eddFc3646e1f1609928d465861f6,"74,622.953172499756093733",0.0075
462,0xF7Fd2De0e8bc2a9FF199663320b6D08212b237F3,"74,264.343652860837663167",0.0074
463,0x78d250172DaD653Ae5B8Cd9b825De8E0caAC2C94,"74,258.050237856282561917",0.0074
464,0x79eEDAbdD1D50c2B3B6f97A5D2C89759c1B02355,"74,215.898952237792434783",0.0074
465,0x8269Fa0469956F40CDC5E5BaaA555Bc28D2cED7c,"73,476.808291013080260013",0.0073
466,0xE3C2D3eB7Ee338B24C76D81fa59605E02D6e5424,"73,195.280492126970730725",0.0073
467,0xaD3bAEaF95c6f0c8a2180418D1e30022bA86c257,"73,097.128496968002301513",0.0073
468,0xfed0d3bece3A2Db3Bee70ff5d41126D1a36C2E9f,"72,393.241711095870744192",0.0072
469,0xFF543Bd6411f28E2C61cEe3D9F019ff5168FEAf0,"72,376.188290155548047892",0.0072
470,0x0a3EbF23643A7C77C3d8f56800e5FDe4Bcd58ee1,"72,220.884088429962993601",0.0072
471,0x87C543A31d7dece76D60e091997eFf73BF3137c2,"72,118.856270352107595842",0.0072
472,0xFE4B04ADe5478F3B649614221CDCc43EE31fA27e,"71,904.868065622092709417",0.0072
473,0x6CfF47b5e6f9cB8c16Cd7754DD4F2D4808744105,"71,645.618354630922318251",0.0072
474,0x711281C1b26AaEd86E40e4cAaf76c1962B45E161,"71,444.867773362998291817",0.0071
475,0xd2e27a8086e75DC240A4dAabd26e4849073e9707,"71,337.702232913914996621",0.0071
476,0x04c3e4742a8c93cC5129D0d1217c1937801EE4Cf,"71,304.501184965924695158",0.0071
477,0xA987b8dD97C6D5B60E4c91fea6F7F6a8496289B5,"71,057.732526339066731074",0.0071
478,0x76cA2812480fB07b233dc2276486C6B370aef4bc,"71,001.967079554069401094",0.0071
479,0x731854994f7d45EbBd07338123599688E8f4806E,"70,938.934140518461772616",0.0071
480,0xAc082B64C23ead5228fB8DE00a2558F1B1aF6C50,"70,924.890120158377376563",0.0071
481,0x05C6e72A7b7A21E9858749fcd051C9d99C2fb8Ea,"70,918.918116378108741179",0.0071
482,0x6516Ff5a750176705499845a150260572645231F,"70,668.790188742583111964",0.0071
483,0x830B8383B058C8Ba5B7E09d0fcCE6a90b3F0af38,"70,492.428419994247946306",0.0070
484,0xf91e8Bf46b9e90909e53C82353C833BB4a5E3a45,"70,446.18923233768480688",0.0070
485,0x22bed32A234ea64674123e6e6F5DA1982eFE0aF8,"70,003.676486999150217535",0.0070
486,0x7c1031da985bAAD081F954aa6D4F9D06B06608A5,"70,000.229564684624431823",0.0070
487,0x935BC68a682Da7C1Fc8ecbEa3851B12BffF8B12f,"70,000.00000038535440889",0.0070
488,0x81db2dFD33b24419F0F715e331f678411Eb1ec30,"69,894.01505812965625345",0.0070
489,0x87b6D37935aDe622E070e5a14A732292Bcbe4b98,"69,719.019239828731207748",0.0070
490,0xb59933B63e1A4697e69F64C25aa8d7959c1b859d,"69,678.373311677922948972",0.0070
491,0x7abcB9552390328bC0D94E47199EeFABD9308638,"69,670.126708005667664302",0.0070
492,0xcd23855125acb422dC1eBFB1A1252E08630efF3c,"69,350.735069679803596422",0.0069
493,0x74E91BC03A1d925e845EB4D34040AD71C22187f4,"69,319.09011226790812306",0.0069
494,0xA42265d5ffF017a8F7B890e80B6b454FbB92c314,"69,039.172918058446471692",0.0069
495,0x8d5cd93F536912D4f231A261aD90e41481D86fB2,"69,016.140049870364134534",0.0069
496,0x24141a358980B41084a487bb39c5E0a95B6E6559,"69,000.861551591195644194",0.0069
497,0x0E2A9Fd90Aa1Ac10Ba935101Cfa0C3F93B445050,"68,837.958142474737610545",0.0069
498,0x9B9647fe839C502b903547b317fFCE5484cC60CD,"68,642.075007178510876116",0.0069
499,0x729CFce2e457B3fB30B78e8d8F6Fe5Cf2B85971D,"68,268.897540469649748605",0.0068
500,0x9e5Fd8E36d5B08E166a18bb44c4aC191b6e0c7dE,"68,170.360977665297844394",0.0068
501,0x8E299f85c3784f168837B01f44315400DbA471B7,"67,866.16634885871701213",0.0068
502,0x4D18f61B74735aED3D32FB995C6bDAD767c1173C,"67,822.393805644151276237",0.0068
503,0xEAA06F6242836cf6641a5d43C8f519224e5A4DD5,"67,811.047951843727415099",0.0068
504,0xb12aA8282B00De547Fda518cfF984A375A61A29D,"67,721.207101205921131504",0.0068
505,0x88a0641c1FBfF74B99D460C440369f44dD432Af9,"67,587.975089801624521559",0.0068
506,0x74A9E6609e0040925c4D5A83C18b587C956E8e7B,"67,436.494332372556062135",0.0067
507,0xE1848fD23af9ea3B81FCD951EdDeAD6f699ee988,"67,099.008246254214452912",0.0067
508,0xF72B90fA84484536B00bB7Ad3852cb3a3839aE49,"66,994.552532305394116104",0.0067
509,0xcf90818b5cAa5789E1434bBd071Dd929Bdf28D71,"66,550.51976030560828036",0.0067
510,0x7D71Bca010cA1C09D57675bE2f22124F3fF0cAFc,"66,380.549960749585315514",0.0066
511,0x92f629F7BbbfF908606E795DAe1df827bC9a442A,"66,138.040115173487824651",0.0066
512,0xF640c15382e4Dafb840034f5c98B16d3c594111e,"65,461.241656760239651235",0.0065
513,0x7A70EcA937f10234c42b4dAED0970FAe6f88DF15,"65,153.139392099735647173",0.0065
514,0xC6C883E9AF08293F49cA8Fd90D8C9CaDfa933B39,"64,999.081554048974177463",0.0065
515,0x3877BEBE1122E5a9d0a56F2685F6B8AEbb780c8d,"64,794.616328627089224974",0.0065
516,0x6726819A76E79D9aa297e90fbd488c5d707fdF2F,"64,572.123760539406907659",0.0065
517,0xbF25AC81C82729dFD627269463A6BeEB56e1f363,"64,484.045757739525311482",0.0064
518,0x6795e9d7D58e1BCA3EAa19e484745E2E0d4Cc895,"64,243.775071062156691401",0.0064
519,0xE6dF4ed7a6Ccb8426cbc87BDCdD3Cc6d0e6C0690,"64,114.194916063652769744",0.0064
520,0x3e28f0Ac6eD677378AE30fba0b605e63Cef0905C,"64,096.529078562977695967",0.0064
521,0x5Bca4075dFC8065235cF75C6b15B410e62845Fec,"63,970.355619697163926008",0.0064
522,0x879C405922ffb8251bDDf7dF06E02A58B10837f3,"63,924.41526815580011219",0.0064
523,0xa2d45AcA54e29e2493eB1759fCafc85689ACBF2A,"63,405.479257848286260911",0.0063
524,0x33Ede361291CC96427F8c7d7664069465aBBC545,"63,261.681025792101842943",0.0063
525,0x593Fe3B2dBB09080837CEB6d6Cfed1744e1682fC,"63,130.413553199369340631",0.0063
526,0xEc408e7789a8553147eff980DB52FfADFA01fA98,"62,947.446618033307227159",0.0063
527,0x9Da9A45159C5D69ad014653fC8326F643BF599a5,"62,693.058351240316801191",0.0063
528,0x3837dCc83fdfb8ecee7F019B7BE3B0A9C3fAd4ab,"62,558.637881038524824929",0.0063
529,0x61A0Eb5e73D0A82c6DcB5f11dE45163A54348d1f,"61,878.24813847816567007",0.0062
530,0x6b3376beF9552E9668Aaa406C6dDB90111C18e1b,"61,849.979901255660183941",0.0062
531,0x53691074B0cAB6c0EFFA9eC4a87B6929DB8200bf,"61,551.501251666597784703",0.0062
532,0x6F073640AD882e021aebF2908F1e288115C9F8aD,"61,222.870170007064994228",0.0061
533,0x8A9eCd92308639B8DA6d890d472aEC25c886752F,"60,948.429331590911107674",0.0061
534,0xf4eE5C43771bC8d1FC0fD5D13275aB55FeD5A58B,"60,289.130419591525835353",0.0060
535,0xCF6d750fB5eE16E199922683e6C534f236Edb2F3,"60,031.080383195986212547",0.0060
536,0xD55D5E26Fb1D2E3DbE93EDD276ba0db07761f386,"60,000.000000897211460255",0.0060
537,0xf40E2d16f9C6459be6AB696A4f34D71B1f90E95a,"60,000",0.0060
538,0xE6b55EE42874B0B62bB82e8dDAAFFC6B8640568F,"59,738.372147333845411982",0.0060
539,0x2439b2E8aBf3dcFb5596A61649463d124CF91461,"59,654.772558083184067258",0.0060
540,0x01B27b60AFE52330A2f464aA4625431365Dc3E07,"59,452.269535554129889904",0.0059
541,0xb0438eFFB3E55Da89929f8FE999Ec2e107B6c16c,"59,360.805930978631338348",0.0059
542,0x98801A6193df943AA82E9D9d162940CD14E7E2E5,"59,304.650124974060289706",0.0059
543,0x41bf0B426C8327E352301c8619Dd10e031e2517e,"58,961.650844053078486737",0.0059
544,0x815D8A8eE4F2a01731f2be9da94552bB57209e80,"58,955.643079404073659251",0.0059
545,0xea012D5aB5C24a6F33E0FA5b2839320b35E15437,"58,775.351903612016791375",0.0059
546,0xB0C1569b55bCf496ff08cC7ed8AaF841D67eB17d,"58,495.130201590295957418",0.0058
547,0xff1E5d1a3052AA5e72257a2D6f452dAE1C82b1fa,"58,426.442925519773667589",0.0058
548,0xDd24D2fa226ed7a624e7276D3b78911688719996,"58,314.246204383370844393",0.0058
549,0xd5087cc318042E8B090Ade43C53C469959aB21D0,"58,184.2507026253658089",0.0058
550,0x49BE55328E543F00dF81F7F97501Da30536097a2,"57,622.179023259695243752",0.0058
551,0xEd8D51Bff7bD2B2B70556a36097F8fb1beb0DE6E,"57,360.89090532666684244",0.0057
552,0x5B191F5A2b4A867c4eD71858dacCc51FC59c69c0,"57,229.511153462949990364",0.0057
553,0x5C534F44A9897b17eC6396955812CC193954aB38,"57,078.395702911773620666",0.0057
554,0x95a499aeEfb8Bd959E19D01e4bB9A9b909AbF1Aa,"57,023.260478758299607721",0.0057
555,0xC3E5bCE43561D6ec37F8907851365cE975B72364,"56,995.198100521211205069",0.0057
556,0x00000047bB99ea4D791bb749D970DE71EE0b1A34,"56,459.42083746768857463",0.0056
557,0x7D8c33136Ce6fA3a02029C00942E6a9257a10E10,"56,372.429397673639381854",0.0056
558,0x09AA1d3BD953b63Da2bcBC10B7e652CCc343b437,"56,131.900236393020834773",0.0056
559,0x89b1d2F0b1f737aeeb2391c1736fb668dd7AC932,"56,109.35903767482977477",0.0056
560,0x57aAF495382613A5B70e84A30b37A5e601F93f98,"56,015.269367064520674881",0.0056
561,0xB6ba0e7AA4587f273111fD8D9e796dA4D4381080,"55,857.472740367557997782",0.0056
562,0xb368c4Bb4a781696856c21074F719B1D6787fa13,"55,577.041180893179383965",0.0056
563,0x780E49bA4B83D942E74fF66372e5F8bd54365Bf0,"55,555.555555555555",0.0056
