  ,address,quantity,percetages,value
1565,0x352A3666B27Bb09Aca7B4a71Ed624429B7549551,611.404818537758105089,0.0006,$0.32
1566,0x227096f7efED8f013E98cc3CD92ecf296577e5AF,605.006184263625350692,0.0006,$0.32
1567,0x227096f7efED8f013E98cc3CD92ecf296577e5AF,605.006184263625350692,0.0006,$0.32
1568,0xB9cEdC2bA89dA12514E7FE9b7b983469d194D1B6,601.184802804673071185,0.0006,$0.31
1569,0xB9cEdC2bA89dA12514E7FE9b7b983469d194D1B6,601.184802804673071185,0.0006,$0.31
1570,0xE7E6F9B30943735606445acEbDD92910C1d34E9B,596.785415964274717296,0.0006,$0.31
1571,0xE7E6F9B30943735606445acEbDD92910C1d34E9B,596.785415964274717296,0.0006,$0.31
1572,0x94131ffEb042a76b1dEe6C825D7f4b46De024BFC,586.94868273972719152,0.0006,$0.31
1573,0x94131ffEb042a76b1dEe6C825D7f4b46De024BFC,586.94868273972719152,0.0006,$0.31
1574,0x3869EAd57bC6d8182cd6a6F5A7951B41322984F8,574.044364504855738617,0.0006,$0.30
1575,0x3869EAd57bC6d8182cd6a6F5A7951B41322984F8,574.044364504855738617,0.0006,$0.30
1576,0xE12D754c712E84e697A44152D26a58e150929E23,573.312234476106914467,0.0006,$0.30
1577,0xE12D754c712E84e697A44152D26a58e150929E23,573.312234476106914467,0.0006,$0.30
1578,0x9dFCf6afF29f1Aa407e5fdf3E3b61A86dAA2A107,573.262485231921678163,0.0006,$0.30
1579,0x9dFCf6afF29f1Aa407e5fdf3E3b61A86dAA2A107,573.262485231921678163,0.0006,$0.30
1580,0x5b4C2e3D19CAa25B79BC63d45094A6a4e43DeAF9,568.828059138762337557,0.0006,$0.30
1581,0x5b4C2e3D19CAa25B79BC63d45094A6a4e43DeAF9,568.828059138762337557,0.0006,$0.30
1582,0x41Db4cd6865C069b195C82F93201B25E94c8c8b0,560.749044621703420506,0.0006,$0.29
1583,0x41Db4cd6865C069b195C82F93201B25E94c8c8b0,560.749044621703420506,0.0006,$0.29
1584,0x624586A19264A41875B2419E2b43526558be23e0,553.159971956390291824,0.0006,$0.29
1585,0x624586A19264A41875B2419E2b43526558be23e0,553.159971956390291824,0.0006,$0.29
1586,0x6A560a5B0c318cD08578CCcC827738fF7433F59c,552.65392243628827279,0.0006,$0.29
1587,0x6A560a5B0c318cD08578CCcC827738fF7433F59c,552.65392243628827279,0.0006,$0.29
1588,0xB6A791a7392968efF10601E3474A40f2A8130158,546.765648348096253844,0.0005,$0.29
1589,0xB6A791a7392968efF10601E3474A40f2A8130158,546.765648348096253844,0.0005,$0.29
1590,0xc9b95964e4dB7e54d7bbeAac7a192b4d9b9935B0,544.989982882971385856,0.0005,$0.28
1591,0xc9b95964e4dB7e54d7bbeAac7a192b4d9b9935B0,544.989982882971385856,0.0005,$0.28
1592,0x39d2cda664e07B49E8F7Cd87cb057a9E7132f8B3,538.731850388525803341,0.0005,$0.28
1593,0x39d2cda664e07B49E8F7Cd87cb057a9E7132f8B3,538.731850388525803341,0.0005,$0.28
