,address,quantity,percetages,value
233,0x364C7B9B02f1de3FE4C231B138FB79065931a32B,"956,691.114198666797279953",0.9567,"$5,166.91"
234,0xaaE36057E1Bc57a5d6cee476C8c6b4Cf0E2B1D0E,"954,115.670203368717859643",0.9541,"$5,153.00"
235,0x4c224AB49e27ab2e3bFc48d2b3595b7357230432,"953,643.061394139485814847",0.9536,"$5,150.45"
236,0xC88c7052960aB5dBf817882E94EB775603253851,"937,563.440429714853252894",0.9376,"$5,063.61"
237,0x8c4712ABeB16371314186F46947C0bf169a59398,"930,715.998107842202210237",0.9307,"$5,026.63"
238,0x4f2CeF6F39114adE3d8AF4020fa1De1d064cadAF,"926,834.297845786648267227",0.9268,"$5,005.66"
239,0x25DE70bB3343d834A11bf36A6252DcF1806EE5f9,"920,982.937042809814078214",0.9210,"$4,974.06"
240,0xDdA7E3fF06a30dA1E138545dB593F3b1Ce0c0175,"916,090.657772801557743202",0.9161,"$4,947.64"
241,0x9e6eE79d6cf2530F071e24ad0ee050021C866E2F,"915,875.932421956273072851",0.9159,"$4,946.48"
242,0x84faFDa068f92a3B7BaC95Ea5D094f36d81E1774,"915,318.567097685645719284",0.9153,"$4,943.47"
243,0xbEae961DcAbb9BD21b3Fe3087d63B5Bacb2B0039,"902,057.271972925029263027",0.9021,"$4,871.85"
244,0xcE685f473725031447795695EE1EAb6043c95E5b,"894,055.285609373418874787",0.8941,"$4,828.63"
245,0xaB48BAFE349ff133f2848d114771C66eFdA71Ed8,"892,021.293258033260908107",0.8920,"$4,817.64"
246,0x7A86fC224B5A982D4bCA9e8a1F935733d9D0934b,"889,246",0.8892,"$4,802.65"
247,0x5A7A19CA9BF0C3d9517f868D827554C6e7ac3944,"887,408.873228942391935407",0.8874,"$4,792.73"
248,0xd40B55357b6213f67b3802688533bfe34082c04D,"883,342.460271105995480465",0.8833,"$4,770.77"
249,0xd94c3E819c13905F8Ab1A712F48851bd992c68df,"874,914.668997157759354401",0.8749,"$4,725.25"
250,0x9d2DD5589A6393532D9f87EdeC1E60cb6f020685,"873,243.394993549439400822",0.8732,"$4,716.23"
251,0xa81E30D2ED766af0b35A501c162F90a824Ba0d78,"872,179.028950593600882691",0.8722,"$4,710.48"
252,0xf8081928A2EcA65cD32af50e2Ea75Fd9b05C23Fa,"870,550.638327679945286285",0.8706,"$4,701.68"
253,0x0b77B373f847f0a0457F05B888B681bc83bF9854,"864,932.821732209592434441",0.8649,"$4,671.34"
254,0x1f2F10D1C40777AE1Da742455c65828FF36Df387,"860,691.436531867521292105",0.8607,"$4,648.44"
255,0x5B144621ea800708a7D4D50Eff364d0e3862f5cd,"847,467.495298825704913403",0.8475,"$4,577.02"
256,0x68BA8230C27bf83C425Ee495Fba783bF6aE6b46f,"841,137.572638687130328809",0.8411,"$4,542.83"
257,0x288236Fcb40E08f1c30B89811bAf009faeB1299F,"823,768.074843001503163409",0.8238,"$4,449.02"
258,0x3034A67B300Cfa6b352383244136e7047Cbad7f5,"808,435.034684304681256979",0.8084,"$4,366.21"
259,0x133725DefAFA074232DC26e2BF1782870E475273,"808,188.318939252354220358",0.8082,"$4,364.88"
260,0x65106310ed4db20ef6EAcB66778234a566c317f0,"804,790.008636754560689632",0.8048,"$4,346.52"
261,0xE2A850570165190aa22e4b2866Fe96DdA1C0C956,"802,184.19993140079848326",0.8022,"$4,332.45"
262,0xA340511498B34631e39A5bab6438246F5B910fCC,"802,130.753768246444261246",0.8021,"$4,332.16"
263,0x3E4E58134bE92d6B83499be2477469B8F28C4C12,"800,231.021360455228750985",0.8002,"$4,321.90"
264,0x9917A77f72347985165269F9EF3075C8675D7ff6,"798,888.400996284133296936",0.7989,"$4,314.65"
265,0x6523bf259232145d359C98F1a33Ca85671054552,"797,549.469064392469716059",0.7975,"$4,307.42"
266,0x0C72E1abb2d7740EE5294Ba8956E767ca9E759C0,"797,334.35183234765809079",0.7973,"$4,306.26"
267,0x49CbF82EE60BeB3c07597bd943DF4FbCaFa9EF9B,"787,658.754945164046962512",0.7877,"$4,254.00"
268,0x654Ee8783b015B0EE04139d942B6D79B12A72Ceb,"785,902.27536",0.7859,"$4,244.51"
269,0x595586771f1A52C0DDf1c61AD97f71B7C9E008D4,"772,848.937294974222156212",0.7728,"$4,174.02"
270,0x64A23738447976eEd6f9520b9D05043cF4030Eb3,"763,161.179692428876919008",0.7632,"$4,121.69"
271,0x869736B11FaCEADBc5d16f06b24F5df17B481e88,"760,979.225591842730218495",0.7610,"$4,109.91"
272,0x8FCB12Bf010FC93C9b5c97b810d7D349d898E559,"748,872.768343091322028031",0.7489,"$4,044.52"
273,0x22b2315d0a987C0d08a488615846AFa99942aEe0,"747,319.805784175267138783",0.7473,"$4,036.14"
274,0xe4Eeb97c705724898d8C7acf5f2a9bdA480ac3f3,"743,776.170831574059934583",0.7438,"$4,017.00"
275,0xbA5aa4709ea449B33Cd1aD2a0A90A213b14b32a9,"743,666.022094657796777652",0.7437,"$4,016.40"
276,0xda37d4Db9497Abd72cC1Ab2c2A5063ed30ef3Dc5,"741,594.980735618835141324",0.7416,"$4,005.22"
277,0x8F2a8B48AC30280368FF1873Ded9984C4D50A581,"740,905.370206311571984834",0.7409,"$4,001.49"
278,0xd518d18E2e200C7f77C2582Bce3660EE98EADeA5,"740,009.495731429714711188",0.7400,"$3,996.66"
279,0x580553cbcfcfD1A00550c0776651fD6834bCf48a,"735,099.191465055963491942",0.7351,"$3,970.14"
280,0x63c5a7Caf4b0a9654eA8D8Df141b027F03d79005,"726,606.987664302837003721",0.7266,"$3,924.27"
281,0x3BB5F210DB05F8cae516cF9A66De18960D044529,"722,488.756904524204085573",0.7225,"$3,902.03"
282,0x4B39A18798246A9dd11833D725DD363129e71641,"700,059.34516312852716527",0.7001,"$3,780.89"
283,0x93631f5AED49014A11652e1f94EE724357d62118,"691,774.714826819800449912",0.6918,"$3,736.15"
284,0x520BDC334d0E6C752497E08E7865769107618463,"682,655.569362116947402321",0.6827,"$3,686.90"
285,0xeC11Cae419177e6ecE61c6C35DBD0F8e08B89982,"680,789.3926548505272786",0.6808,"$3,676.82"
286,0x1A679DACee25d9B0088e23447B06e954e169EE2E,"675,296.613230347445163287",0.6753,"$3,647.15"
287,0x2922B807615b3f9C7Dd25f9eF399279E3984Ca22,"670,791.275152912408150476",0.6708,"$3,622.82"
288,0xE1fE72152ED47cE7D0592f05905b513FE0007F2b,"667,479.301054216972730031",0.6675,"$3,604.93"
289,0x62758Ada2798F4Cf3CDd7e2627B145dB61D70e65,"666,120.008293866895858069",0.6661,"$3,597.59"
290,0x32b5640f17141c2e23B42C28a754c67e76fb7df6,"665,789.473684303130415249",0.6658,"$3,595.81"
291,0x3e14b3D962AA9b0081237d1fA37dCB0289ea8c66,"663,182.277294173050872897",0.6632,"$3,581.73"
292,0x1E2eF609f0cD613257CA32bD95Ea2abceD983557,"663,159.04360603449092323",0.6632,"$3,581.60"
293,0x6096B44f1443fc949258f2156C655b2882C30211,"658,811.062786377537032557",0.6588,"$3,558.12"
294,0x425eAB7E8Dd74f7b38AE5722c4BFD2a4777aC3c0,"655,181.865300174643226652",0.6552,"$3,538.52"
295,0x853ebD865F975A0E5A0dAAc0Fc1d4De59bf6d495,"651,056.882432732096593065",0.6511,"$3,516.24"
296,0x2DcA012b39d04F935cFb7404F27dBa1935A4640d,"649,405.38477969001593319",0.6494,"$3,507.32"
297,0xf2f69Ec6ac9B2A7A12EC1Be2517E2aeC56fC4783,"648,286.645961753413929893",0.6483,"$3,501.28"
298,0xfA089f15E2C78fFef191B3cEdc74b1A601963022,"643,320.063646471242851135",0.6433,"$3,474.45"
299,0x7e3d64551b486Bcb5902F2e0Bba52153d2cbb806,"640,680.2515338182196227",0.6407,"$3,460.20"
300,0xBb3A484Cdf24B3093582d3A0F206Faaa13b53C96,"638,920.621895161621388943",0.6389,"$3,450.69"
301,0x1a9B925Ce9421475aA137b8d2cF795dF5349934E,"629,502.836518292974071232",0.6295,"$3,399.83"
302,0x18D4e07309626Ae6531846d993b42e20d4D82184,"624,096.912316930454029678",0.6241,"$3,370.63"
303,0x45dE2705824690F4b2b89233cB0c454a2a164d37,"623,763.120526786046066081",0.6238,"$3,368.83"
304,0xa3E894fc2b5C06406b399f753Bf6740e73A6576F,"623,232.678506353978236109",0.6232,"$3,365.97"
305,0xf8D50Ba7Efc0D1D49f3B099Db8048B8d15296Ee0,"622,556.785398434760805813",0.6226,"$3,362.32"
306,0xC6f7b894e90fD095bFd6Fb491Eb7970B38ED9ec7,"617,267.179762779111234717",0.6173,"$3,333.75"
307,0x8a1Dd3B069615D2c9D110539dC9b0fDA5DEE989C,"617,000",0.6170,"$3,332.30"
308,0x54D69840Dc80d5C755d087F1622693829a5C6077,"616,347.500534358886275621",0.6163,"$3,328.78"
309,0xa59D324E7AC501b38e69E841c410A14Fe704a3d5,"614,138.996837384286479255",0.6141,"$3,316.85"
310,0x547E0CBe639F17a4c29f01186c57d7AE6E56Ff2e,"613,980.004345399606796134",0.6140,"$3,315.99"
311,0x6a0128041016Bf448B6E90DF0aE0Bd2a7b15b12E,"611,717.678539761251986074",0.6117,"$3,303.78"
312,0x82eAe1A44661F94111C5bb9d3dda82E30d907092,"600,396.231435310391974345",0.6004,"$3,242.63"
313,0xD87aBF9C8d03376Aa5e4D5B4bE6869B576666197,"594,646.464269290414119581",0.5946,"$3,211.58"
314,0xdb51936CD2D35B925E5Ff04ef135101B796C65b9,"594,562.234582873932329592",0.5946,"$3,211.12"
315,0xa13c663583ac5e2D71978F4C67d9841F8C39c5BC,"590,933.023052401290764463",0.5909,"$3,191.52"
316,0x1c8c7b45237eeD95347b91A8Ec12A69456ada3Ef,"587,142.192740655761591943",0.5871,"$3,171.05"
317,0x56390CDd88646f421f938A6aD77dd938dD4b8558,"578,327.288279981571336941",0.5783,"$3,123.44"
318,0x78C4C1E29caEF164e164E49eD349311123Ef8A3C,"575,125.18274540749664655",0.5751,"$3,106.15"
319,0x710DbC173f803986bD8E02ed117138d7C94093fD,"565,938.437945125465797291",0.5659,"$3,056.53"
320,0x9ce7d7caEffD3F18594fc7bC64ca55DEce61cE05,"562,894.819595551446911652",0.5629,"$3,040.09"
321,0x20A64670301C90E71482245176F0FB7d0Afa13CD,"562,540.632683523484410465",0.5625,"$3,038.18"
322,0x9A7fE217711dC1946076d8fe4eBD135bbaF6d3f0,"561,346.06985425506760269",0.5613,"$3,031.73"
323,0xaB7c91e18C5F37b3D24da80562e8d99Bef6290Dd,"559,504.672001587104110339",0.5595,"$3,021.78"
324,0xFc0532CF16e6Cb1fd134a93F6403bFeAAcba8762,"557,553.339702279483081514",0.5576,"$3,011.24"
325,0x041e59f4bDa5eBfab3b8E4aB38Bd15Fa27AD3991,"557,403.109959629777654634",0.5574,"$3,010.43"
326,0x62EC5D7D885D50CA3b9499c0ea6c9C9034344827,"553,185.045937193293953822",0.5532,"$2,987.65"
327,0xF9475f9EE4dE8097DaA02d2D0eBA3731737d33B5,"550,000.000000000002305662",0.5500,"$2,970.45"
328,0xf75499210972a5C2FC1b5886EFb5851320471B9c,"548,438.962011296090228012",0.5484,"$2,962.02"
329,0x20838B759cA8f3F2e9Fd89C9fD540e6528f97558,"547,573.903041290900479953",0.5476,"$2,957.35"
330,0x3554304a8064FE4a2708aF85D6624AA3FBEF0EcA,"544,824.330395193011739643",0.5448,"$2,942.50"
331,0x8c29B1fEc08fFB588503ADe34d8E198b056811E0,"543,397.550850947257515302",0.5434,"$2,934.79"
332,0x796b117972df9FfA421aF8888487C4B22E261428,"542,709.030437585680753257",0.5427,"$2,931.07"
333,0x8fDfA3F6A56a0aa34338c90BEc5237Cffd7ef5d8,"540,391.150402880396026784",0.5404,"$2,918.55"
334,0x4eF0fBc716F8744367b8Ee6938c8730F34772646,"540,035.811713881681867055",0.5400,"$2,916.63"
335,0x04Eb8143C71f016eB613796eccA7E579aCC2b6A4,"533,450.981107496503496361",0.5335,"$2,881.07"
336,0xA2d69f1FD7207D89e44e8023E840945Bfc55779B,"532,911.370590468336080534",0.5329,"$2,878.16"
337,0x3D04A17d0FCAeA60BD2d53f580953DcD53fE6Df7,"532,037.06196090573692104",0.5320,"$2,873.43"
338,0x6c7ddE1DE87038B1D1Ed32B23078434A442037c1,"531,574.324772323461887532",0.5316,"$2,870.94"
339,0x4B6167c862cEf9B607037E0bAbc6dB46e876a4c9,"530,757.864648799587916534",0.5308,"$2,866.53"
340,0xBd6bcDFFA043178a299815D4B614B292c9D3865A,"524,955.180778742451163912",0.5250,"$2,835.19"
341,0x36bc49DBFEDd6694e6369586A81ea152324544d9,"522,137.288724014018344441",0.5221,"$2,819.97"
342,0x779b4BAd769446B049c88F49EbC7e88Fc8114446,"521,952.875332318762495796",0.5220,"$2,818.97"
343,0xF28F9A2940d14F3d584Bd1F0F960C28392347Ff8,"519,745.037775171475948551",0.5197,"$2,807.05"
344,0xcfC4dEe0BcDf1Fa7fd876295aACd1a1C03dBA7a6,"517,658.14657251072495869",0.5177,"$2,795.78"
345,0xc1A8Be80C62901dF2e9e4F9BCB004F18761e6EB4,"516,457.359359011338128662",0.5165,"$2,789.29"
346,0xa4741Ca57A8493F6CA900bbD2c80c4Dfb998C917,"514,887.777014764515510208",0.5149,"$2,780.81"
347,0xf6eB5a5350921DF635e133aC376524EAC0A0404a,"510,639.262123377051648589",0.5106,"$2,757.87"
348,0x20cfDa71ecB98f199d778Deb1Ee23Bb0B04899B6,"509,588.51009114621481969",0.5096,"$2,752.19"
349,0xBEF9fc7326D7437cc8d8B412Ce5A98cC4017e7d6,"508,516.185490109429253001",0.5085,"$2,746.40"
350,0x3f40502c5252701445789edE87B9Cf262dA5D9dA,"507,707.140456621047572546",0.5077,"$2,742.03"
351,0xC405Dee974897156e5d41A0381202316c9578aC2,"506,176.371718320310181923",0.5062,"$2,733.77"
352,0x21619aC5A72547cb65850F022d289a3133388aE2,"504,789.139238301728122731",0.5048,"$2,726.27"
353,0xB78F76c3A795849AC4E4c1440Cb02BAC395dB2e2,"502,281.587592545688873866",0.5023,"$2,712.73"
354,0x85A183B2e67be0CFfD609a352c62c701e3DEe4Db,"500,632.97494",0.5006,"$2,703.83"
355,0xa45e42182332Fa7AF59c76c820a13e7dB96013d6,"500,082.470998283122489253",0.5001,"$2,700.85"
356,0xBFAd9f078fA28f5cA63ef19ef67EDEA67590e9DD,"500,000.174033697805812536",0.5000,"$2,700.41"
357,0xb1dd3905E04a9a006dea2939d0ecB0f2F3B1A8df,"500,000.028359587858196533",0.5000,"$2,700.41"
358,0xd04885508ce906B72CA98Caa6BdEd6c17FBcBe67,"500,000",0.5000,"$2,700.41"
359,0xCDc34D8C660FB5058E3Af65b44f1AE17DD57D235,"500,000.000000000000000001",0.5000,"$2,700.41"
360,0xf6e7C5cD9f7e2bc9634a197E42783354Fd354a5e,"500,000",0.5000,"$2,700.41"
361,0x28c311A98c0CC6779E47b614BA0619B3Bc28017E,"500,000",0.5000,"$2,700.41"
362,0x970ab33a531B57654C1A2Eb1DaaF098Bbbf80101,"499,840.640709482777297506",0.4998,"$2,699.55"
363,0xf2A4f7F8530985e4b107C1941d5143DAccbe3199,"497,900.12236760710233512",0.4979,"$2,689.07"
364,0xF17B25d6ECd4754Fd50062132e49028E6bEA5bA3,"495,899.786060588047674171",0.4959,"$2,678.26"
365,0x18E96D89790F877087187556cac596D1a71db94e,"494,747.118772482362159186",0.4947,"$2,672.04"
366,0x1CDD81bB944da52c04758d2938DBd0a1bF003a41,"492,507.587325838606485701",0.4925,"$2,659.94"
367,0xd40C31d8122ceF902A9cAa24FcaF20ccfC1ebEdF,"489,977.538351693306261135",0.4900,"$2,646.28"
368,0x81B42A1dDf7B67C715C820C007c2Ed498Fa5B863,"488,259.904009263388584299",0.4883,"$2,637.00"
369,0x980528DbD8F8ba895616b22529F3f60BA16f41dC,"486,222.651206874889378677",0.4862,"$2,626.00"
370,0x5a0aDe17573FdF73FEA467B4ed3E657Ac1212B5D,"485,321.428470775844015873",0.4853,"$2,621.13"
371,0x9fA53c769bc103254Dfa3a325B7f4eCB5BB84Fdd,"482,364.718148124560744753",0.4824,"$2,605.16"
372,0xd2553B673FfFD25CFCBb345C48C74cC17AF1F374,"481,626.437438521603858493",0.4816,"$2,601.18"
373,0xfAB6B69fcfDfEb9337d95B11B48500F200EC49c7,"481,174.437470630385929095",0.4812,"$2,598.73"
374,0xAD5f81f0C2fb814742d2426A4cf1DeaB44946397,"481,151.726041508802946191",0.4812,"$2,598.61"
375,0x3B6B14267e8Ff073fd6f049F2Ee837347EC48F72,"480,000",0.4800,"$2,592.39"
376,0x5019d66885Ad24D17456F44a7488c85DE39A6647,"478,628.993519953299683283",0.4786,"$2,584.99"
377,0x54C96C638A6f7E2aD13223F87cbf3feADb7157d5,"478,097.766554375061587571",0.4781,"$2,582.12"
378,0x46AdeaEe62A4551a326D5f6F31427915b51B3667,"470,344.387874017258531963",0.4703,"$2,540.24"
379,0x49619C2960131ebb4128f660A788ec1FAf4F0972,"468,468.899056535934477509",0.4685,"$2,530.11"
380,0xF4F906380bde006E40f60123C92814b27ebFDeD9,"467,084.874859511426211939",0.4671,"$2,522.64"
381,0xeFc9a1304B558eb82ECca9E8E0ed78b1D4b06260,"465,762.964937968335219809",0.4658,"$2,515.50"
382,0xd6995EA291F81De892B04bdE854BedBC6D744356,"460,000",0.4600,"$2,484.38"
383,0x4ee99F25613565ce9C0Dd8C3a79466bbEF2Cbee2,"454,671.447128675670116029",0.4547,"$2,455.60"
384,0xbEDf9fc688128A3046DCbb200CB80fee25F5bbc3,"454,414.950520633265400229",0.4544,"$2,454.21"
385,0x0a95177b333D25050cb1B29C684a79890C2958e7,"454,330.826706939883991325",0.4543,"$2,453.76"
386,0x365159D20052f52ed91c95e724b905405e5dafCC,"454,158.372478206917842405",0.4542,"$2,452.83"
387,0xFef9acD062A143802AbEc29A2B11FEe5eCb7d5D6,"452,158.16737598540445736",0.4522,"$2,442.02"
388,0xcC6b685C65A990e9A9DB53ce588b9Ac3F0e89f66,"450,290.541498901872452838",0.4503,"$2,431.94"
389,0x28212A12fA0dBB8D046A9A74bef128E11C58B0b2,"450,000",0.4500,"$2,430.37"
390,0x77B34641e4F6B9D6bcaF41d3FB960aEe42c3b636,"449,805.3483396687986688",0.4498,"$2,429.32"
391,0xBB6F126B6821788fe30B4d5F8B2DcaCE8BB59693,"448,542.130855239768126736",0.4485,"$2,422.49"
392,0x8130D7E3c46651e6D0103183dAE746ABb4dAF387,"446,999.026109736255472468",0.4470,"$2,414.16"
393,0xFf2613fA5a88892C4e05555e10F54E653a8320a0,"437,328.096679687500857344",0.4373,"$2,361.93"
394,0x5ab80172d8dc3bD01507365CeDb087f467Fd6de7,"434,510.483146496230068218",0.4345,"$2,346.71"
395,0x5A4C4829D43aECacbfa35aBE84fdb04cCF23a310,"431,698.780237180849957858",0.4317,"$2,331.53"
396,0xaE98f220030363098ad79d33bF20CB8A2413D699,"428,718.844566979399877136",0.4287,"$2,315.43"
397,0x254bcFc10625b1edf19dDA79e4Cc842a32b3401B,"427,301.574234218235412009",0.4273,"$2,307.78"
398,0xF450cb863Ba4Fb6a98A247676a710795974DCb8C,"426,304.467077308174211986",0.4263,"$2,302.39"
399,0x61E3755B6072455A045855f6ADc437a6b6361767,"426,245.256569023282916864",0.4262,"$2,302.07"
400,0x5Ee383caE9082c543454311aBD4Fd86554A3815d,"426,061.224888441272625933",0.4261,"$2,301.08"
401,0xb44929D56899eD7e007183F14259fD1D9d59EC55,"426,046.057947838823721522",0.4260,"$2,301.00"
402,0x08127148526CC3f4682c52bbf8e257d0B6b40bca,"425,916.313007281234898118",0.4259,"$2,300.30"
403,0x4Db556a8c63A875337c601594dd9a014775360ED,"425,011.244013338506550156",0.4250,"$2,295.41"
404,0x7D58866624149263d501790D190FC8EE184dc64e,"424,419.213941646414728482",0.4244,"$2,292.21"
405,0x9f179c72ec9E2E5253Eb1eC9413beB6f485FF842,"424,056.723116255059549137",0.4241,"$2,290.25"
406,0x0FBF08fdA9ce3D4EC803e633477a40A77d5323f4,"417,358.274059596808568238",0.4174,"$2,254.08"
407,0xaBd1dFb23cFB2850f6683309737EaFB216147dFb,"413,239.092872903977081793",0.4132,"$2,231.83"
408,0xd91a0e0E519e27a2d0C045F35F20b840980eaB9F,"411,295.838136887061427736",0.4113,"$2,221.33"
409,0xa8a155f39187cDC9129eBDc57AA103204B8774B8,"410,528.342409220491672378",0.4105,"$2,217.19"
410,0x180332C15Ffd381FB32570ab3036E56Fb07677E5,"410,436.372107636563661633",0.4104,"$2,216.69"
411,0xF93D7378310BDb94796a0a1323433d02D00039cE,"408,324.190585930494433748",0.4083,"$2,205.28"
412,0x9cB64fCD497a88B683B4F14dd6FDF4c8F4d91AC7,"406,902.783253064941605778",0.4069,"$2,197.61"
413,0xFBC0b98978CF817377bfa9E44a4D2bD2d614cF43,"405,639.048199465404176317",0.4056,"$2,190.78"
414,0xF7C9E2920B7B9032B6Ee2A5227544f1f9Ef9a368,"404,895.69768192696593104",0.4049,"$2,186.77"
415,0xeF3C0d32c43d526C0A2696aFeb564B915057BBd4,"404,204.512846379962609415",0.4042,"$2,183.03"
416,0x0C90Cce2CA34d78e64f846389A1D36944b490370,"400,000.000000000003555068",0.4000,"$2,160.33"
417,0x459e0E3031a9502eB8FD22cB64fd7918f6B53A73,"400,000",0.4000,"$2,160.33"
418,0xB2eB2b7F693d482a3B83247D9Fc498e43CE5f30c,"399,313.145335617676213439",0.3993,"$2,156.62"
419,0xdBb30DbE87533B898db04C0fa8167E4823BA42B1,"398,015.036141326648865818",0.3980,"$2,149.61"
420,0x31BdBb2424210Bb96763641ac6fDb16B9334004B,"395,628.740877634628714803",0.3956,"$2,136.72"
421,0x398b095EB133d28E74746CF9204862e282203dd8,"393,635.666863787475813297",0.3936,"$2,125.95"
422,0xFF32512Ae1C41Fae43bA1c3Ab5C5Da229FdDEBe5,"393,386.692749295966978536",0.3934,"$2,124.61"
423,0xdCe53058759035b4A6009DE087D6B654c8701179,"391,045.423754783990750374",0.3910,"$2,111.96"
424,0x96089807bdC6b9ed21B9A38fe5C7e55D2D9a6726,"389,798.148809070055332557",0.3898,"$2,105.23"
425,0x0aDE710C5D44C298dAA370275F90f73f65C3D01C,"389,282.221179990603728282",0.3893,"$2,102.44"
426,0x26b5a21132c5471ac7cCEF16c99A2Ec16FEebF98,"387,416.187642891471961857",0.3874,"$2,092.36"
427,0xdCe6b754430d3b64a0142C97af336D5DebEa5A76,"387,059.28994348720501141",0.3871,"$2,090.44"
428,0x180190fEBD46fbfCc163E397d7b142CF07CC738B,"383,839.299761437137846413",0.3838,"$2,073.05"
429,0x56450827b955b44B40d55168641aFcBA79C38076,"383,024.466168242633516885",0.3830,"$2,068.64"
430,0x50c82355CFaecd489D6575772BAEe57cB8e54416,"381,819.331941904167552619",0.3818,"$2,062.14"
431,0xd022BdEc5915AA7B2Fd8dBDC7BBA9b50E88cc49C,"370,465.490508145513297713",0.3705,"$2,000.82"
432,0xf7b4FF31422206EC4eb427e69D27a9b93faC0c8C,"369,503.444885057727056992",0.3695,"$1,995.62"
433,0x21eA9D95B03E2714Cf0F0eF3A2C07efcACca3785,"365,597.56034496410204324",0.3656,"$1,974.53"
434,0x7d8DdA34B559Cb3790B0D97e4E9A3DB2D4723173,"362,653.253174844834457023",0.3627,"$1,958.62"
435,0x9ec4c34F8C75D2Dd06c94D64ed059F29Ed68D7AB,"359,236.649551936745052829",0.3592,"$1,940.17"
436,0xd6AF18D473524b18454C6dD5f9d61fb28ac59239,"359,169.251539134696984398",0.3592,"$1,939.81"
437,0xbE44c986B2193007d3ddD8b99be64Db715CE99ec,"357,974.487753844867081026",0.3580,"$1,933.35"
438,0x896846e3915D42b5100A247834865732DF7E9646,"356,395.472666198875599665",0.3564,"$1,924.83"
439,0x1f58924e8059B20934E9f1ba84A3d3490B684101,"355,668.280763835639886304",0.3557,"$1,920.90"
440,0x48F3f589900611334dFCF97E08Fad1C9B0959968,"355,113.817843443974822764",0.3551,"$1,917.90"
441,0xDf64AeeB41B8e9BACaD6aB148C176b2796E6363a,"353,330.146300802784710936",0.3533,"$1,908.27"
442,0x449e04d522309202840834E1623f174487cC53A2,"350,793.04807030811864611",0.3508,"$1,894.57"
443,0x360D14b0A20557608f2ae8Efc266B1b6C3730fC8,"350,421.327602434803635914",0.3504,"$1,892.56"
444,0xf06f41Df2D3EE12BFa4835b34c8dd4765837021a,"348,346.822337223289901824",0.3483,"$1,881.36"
445,0xE72a06Aa392C4637b9CfF7d74e2d6f020ce21ee7,"348,229.89790702922576353",0.3482,"$1,880.73"
446,0x24D6F00c1c894Eb7AE6bbd3c6766bEdD480e8ee6,"348,203.596143861546028946",0.3482,"$1,880.58"
447,0xB1709011f28Db7aF7c7F09336c75F022c61496d9,"346,383.225573206144666634",0.3464,"$1,870.75"
448,0x6E96946fBb572Cf91b448B53924D73D20B794173,"344,424.634586686133484394",0.3444,"$1,860.17"
449,0xd67852c132eD0B4c288A97eea445fC44D8773713,"341,740.386055661127889041",0.3417,"$1,845.68"
450,0x39822F9C7c9aF6a8a9fae0558F8150aE3F0B24C5,"340,000",0.3400,"$1,836.28"
451,0x7E3d980d5292486A1E50473D1E6221d516D03cdE,"339,267.933999956575641228",0.3393,"$1,832.32"
452,0xE1DE157EEA2c00CBA9FF0318f96Bc5CFA04BeA16,"337,000.799122257331000065",0.3370,"$1,820.08"
453,0x4A36837298dFa7bDC5030ce353B6b409Dd8Fd075,"335,208.594016208791330892",0.3352,"$1,810.40"
454,0xCeC27731afCBc7A7172D73F3C886e916dB05447d,"335,019.669898468451303407",0.3350,"$1,809.38"
455,0x00E96C232eb2653A3b8F6d5c740a3b22FAE6aFd9,"334,339.288972033617012627",0.3343,"$1,805.71"
456,0x5bB28ec96b81C0C0Db9ddE918E7733ce88289839,"333,634.761510992868526955",0.3336,"$1,801.90"
457,0x955E91E54d848309dEEbb9f282320137f535c3Eb,"331,984.478458243408012514",0.3320,"$1,792.99"
458,0x54297E57a78Fc2D68B7734fB21ec2a1c29cc8806,"330,302.448647399347287944",0.3303,"$1,783.90"
459,0x30a117b65b8753bc119c66cc04cf6D04a3505A46,"329,467.537689006033507209",0.3295,"$1,779.39"
460,0xe86Ad6F613d422BFf7f361117913417473190f4c,"328,879.731725219215880947",0.3289,"$1,776.22"
461,0x077617cDd952c8063F384aa74871579c909272F7,"321,584.039689419130062397",0.3216,"$1,736.82"
462,0x6D5D0ed9bBF3a6f3f9CCb59d4D1e1A3CCab36944,"316,348.548620332761468922",0.3163,"$1,708.54"
463,0x17060119AC9d9a9A33a7792aA40B66D08c13e9f5,"312,645.302810390465150054",0.3126,"$1,688.54"
464,0x6639b10a0Fed2eA70c0724346192A0B7c914D576,"312,330.964415113618675973",0.3123,"$1,686.84"
465,0x2517258697a45F8497694F322Dcfc6A4460efa08,"311,480.277540264440963027",0.3115,"$1,682.25"
466,0x954234af4C7B2CFD1BE05510Be6600C2d1e84C89,"310,994.360241397244870906",0.3110,"$1,679.62"
467,0xdfd527042BDC4Fe744B0350DA364EC7F2748d2a3,"310,000",0.3100,"$1,674.25"
468,0x647F81c3DE8f9D7c780C32cc5E93400601667aF1,"309,909.429331680087320004",0.3099,"$1,673.76"
469,0x1A21BE28Bb7CA2935a083AC2dA2E38a7028CAB4d,"308,949.818236974012182105",0.3089,"$1,668.58"
470,0x64700AfeA64F7645325c81eaB1b1fe8E85CD32E0,"307,749.79988678924132998",0.3077,"$1,662.10"
471,0x4BD9d4ab5FCbE9e8d16EC6e81f29eaF96b107D20,"302,873.744913474562890916",0.3029,"$1,635.77"
472,0xebE1Ac4C1134b8f46766890aE9E4f2063F7719AF,"302,022.342009819007359158",0.3020,"$1,631.17"
