,address,quantity,percetages
877,0x15583b42e538091aBD425bdcda24AA037c7F438C,"63,584.350105516959482755",0.0064
878,0xE61F2cC01146EE04779E1ACcF649a709ff2AE90f,"63,395.704095942425810894",0.0063
879,0xA3920D26f8B112cE64cEd4C5765bFb019c1609C6,"63,112.072737817509514519",0.0063
880,0xeb5Dc3463777Bd42Ad18ce396B948509B5c71025,"63,091.901363495140295442",0.0063
881,0x5f86F632e38e2CDEac71C1ab6C790c5134C53bCe,"62,845.097793303498054876",0.0063
882,0x9806Bd2dbd3f8cC78b5f502b06A4d67DEF0b6679,"62,825.542905511575544103",0.0063
883,0x9A8e79463cf29D841d44028E948D49121D4704CE,"62,788.441356355905269809",0.0063
884,0xf19b09D5575566aE6A3A44bEBf9FaddDed3E941f,"62,786",0.0063
885,0x8e5625cfdE49270aD179D557f6d49b328CC86aad,"62,556.619470789764083507",0.0063
886,0x3e6D7Ce4d9f2C356e58190e05fec2E269B6c5385,"62,429.344958899616418235",0.0062
887,0x0ebE2DF60E72E9E9631383fc78Abf42fB2b5C359,"62,246.113514986094758645",0.0062
888,0xF6Cf68112EACE27C26e83B40E0398797B1845098,"62,234.376975295835655988",0.0062
889,0xa033fE0E29A195a90c5bB62765c167fd06dC2C5F,"62,039.133434566081533446",0.0062
890,0xF9ea02B35D414FCe0b21B5BF3A73747c4f8E6c3a,"61,655.085616995909059268",0.0062
891,0xafb7fc32d35A5c169FBD270D6cCB61362755f363,"61,649.8158683395211806",0.0062
892,0x64a5753782973834A6Ca5d8F65b4257ccE5a030B,"61,544.724459437748748021",0.0062
893,0xF7a1050899F4268a74afe6A46bF23ff01a22B87E,"61,399.557274891496345584",0.0061
894,0x3674941BE385b05F3A898950281b668606cbD76f,"61,374.954285196439079772",0.0061
895,0xcbcEDb1155B7E61d08c7E48faF0016fC18742d3e,"61,347.942886762194539807",0.0061
896,0x323B41E8a95971a1F677F8838122275777993bE6,"61,345.332230017769138057",0.0061
897,0x2ab58a40A6602CD4a0587cE7DDDC9Fbc2F84109a,"61,194.818075637927716286",0.0061
898,0x31c7D58C3A6e39d4dCEa09E116686536649C5d47,"61,035.651166708116596914",0.0061
899,0x4cFB4A0f097992f2f60d9b0C75c21521d3e859B3,"61,000.054102671222778227",0.0061
900,0x78124C78aF1c140A3268D15f9433005b4dDd17c7,"60,942.862642072161224101",0.0061
901,0xD11AFe41d2278f9e3389A3d1f7fC3555E2315250,"60,881.553958012662031873",0.0061
902,0x1a7d7A7d972b58308cD60521ee462b46dE7858e1,"60,871.857224511554970728",0.0061
903,0xDf1d470Cb4bEcce59a7a572D268E84d691547339,"60,705.405430910425172539",0.0061
904,0x97d31C7A17B81D99D4Fc79b6156DcCCf2aa1E8Ac,"60,539.93013254167675828",0.0061
905,0xCfDC90726ee213082C0211E50e816acf59FCfca4,"60,479.336022967051938313",0.0060
906,0x9233e0D851e5EAE18DEcb66DCfDd78cb6CfeDbB0,"60,265.695546084459368861",0.0060
907,0x1eC66d656a245711EcC7eA58B6ecd652c0E529b0,"60,212.009597936825325276",0.0060
908,0xFbaB2880B176a292F9503F4e1f9593f4dAfC874D,"60,192.605960595024397268",0.0060
909,0xdb1994a2d41d0b909B328687D6F55AFe732892E1,"60,147.562059988743963329",0.0060
910,0x72695886ab176ebAEA3e8C6114350661CaB03a27,"60,123.807437357644677217",0.0060
911,0xd03C337314F5565a5fbc424Fd9f5401d838c48EA,"60,100",0.0060
912,0x3B0e5111807BB85a7Ce3Bb9F13990bbCaD9d8345,"60,091.406082166627722564",0.0060
913,0x38f6b86Ed2e09402B5331A960e87921375152688,"60,085.18096122912258949",0.0060
914,0xfB628b14A8a2eE8B94D19263bcb83112d69a749C,"60,078.248466033817248584",0.0060
915,0xeCc44d687FfE21bb181C68E7b100fA2c30795F50,"60,018.68694891142893758",0.0060
916,0xbDe5EEbDD89285A0Beb9eA9CA81C6fd2e62eD078,"60,000",0.0060
917,0x66C5613E43dEc7aBA13641Af7d2fdf1b81D3E3fF,"60,000",0.0060
918,0xb341A11858f9eef5D5d879888dd49707568455ab,"59,998",0.0060
919,0xcC93fF43a363261667bD501dcCE00dFAcd149C82,"59,978.340026313772407341",0.0060
920,0x626583424E10256CAb6dF450bEE7B05a05302e76,"59,958.515204635343747221",0.0060
921,0x7d95488CDd662459509de881968480b8E9638139,"59,800.891358876755750968",0.0060
922,0x3e321174981C491343d731404f788da454A993d7,"59,498.865892887061999932",0.0059
923,0x236bed0d478A25BcD4Dc82d26Af0450A0be2ef8b,"59,033.96585180702870503",0.0059
924,0x73594482c32B32deF7424D06E5d3a4811438BD8a,"58,971.257144634552426663",0.0059
925,0xCa4401c35CCfdcc91694c42236619281EcF25cCc,"58,965.284038349016505167",0.0059
926,0xe71aBed993b4E7A1C4a363790E15cdab2aF2Cc5d,"58,951.078890095810695679",0.0059
927,0xc73E863C32f33a1258723BebD56B35F211fEcff5,"58,922.116450509371993088",0.0059
928,0xA322D11Bd7a7d4D0C50Df456328997318CfE63Cd,"58,814.649153173578147837",0.0059
929,0xC1937E5145985355b5D66CBEB17CF4DbE47472F8,"58,734.756171310013091942",0.0059
930,0xDaBF4c35949D90d01d650fAee610e4CD1D3B2aCA,"58,612.500547130018266221",0.0059
931,0x04a67782340ACDa33fD3b542F69A417af0d9dbDf,"58,571.482704821263112026",0.0059
932,0x72e8815E86B1e624D28A8c16734aD504d2C50A9B,"58,543.87691159871015536",0.0059
933,0x1753b34497b4fB0B42437CA0D331274bF1e09DB1,"58,183.016323418775726602",0.0058
934,0x953ee5194259185cF0ceD93E623DE1CC99ADeb49,"58,089.273620812736774487",0.0058
935,0xD184D36A855896Ff78D20fB84f0C9Bb8c0fBF1a8,"58,074.171855423321632895",0.0058
936,0xBf9B6aFB1Bb4ddb5f95ca9fa77C25542116fCBe0,"57,926.895491121509246241",0.0058
937,0xA53679145f293136E3fd621658184575A427166a,"57,724.386476902983519578",0.0058
938,0xe9a65688D908F9956A249ab001cb51d7d0E5c6AA,"57,720.217916946784086634",0.0058
939,0x98aEC44c8e612eA2972756d1EB9F941e3B4181E2,"57,617.15528521529882614",0.0058
940,0xF1A7ef4A0b247eE902B97C2dc7d5E9480c635FB4,"57,419.346842247135429103",0.0057
941,0x964Efb95270443D0ddFf04F6ae090d773Ed8004f,"57,223.704308834688294352",0.0057
942,0x239a28a62425c8a59d3B018eDbE21AE487a9726d,"56,944.936237306912506317",0.0057
943,0x3c49d9C4Ad61b7F34E0A6136363C2B7720c74085,"56,910.157867754103070036",0.0057
944,0x4504dF763338465bC866e20DBffD742C78F43A92,"56,630.228622272682906969",0.0057
945,0x2795568cBAF16b2f61bb40d5046626cF07Bc2927,"56,468.926818002404802125",0.0056
946,0x91cE1723862c59f51d42c575263576E74fFbcC03,"56,373.457512627870744534",0.0056
947,0x3e317470C51B519285F80E7aB49e756d7cfB183f,"56,247.29251745033990425",0.0056
948,0xa20a9e0f89Aed33Ad17814d2Fb8b8ca760eD6AAF,"56,112.854682696613793263",0.0056
949,0x722b51e4C8F850CD1171829d51B36657c6B7FcD1,"56,028.288914824924272888",0.0056
950,0x15546A1EEe085B9e4148836EB936d3EE42987e08,"55,858.648592039996335633",0.0056
951,0x6cD6FA71021CBD27579187e46212E65673597DC6,"55,673.215915553487688875",0.0056
952,0x85C1ec1352A842B8F43A82F62A824EFa5554EA04,"55,660.944509422107729633",0.0056
953,0x1b2D51AFe89C4F739836798dfb66e0145fE26169,"55,547.704200872391633286",0.0056
954,0x5Ecc48cAB20CDe03C5A183D6b839dFfEB81EaB97,"55,363.994025947959168944",0.0055
955,0x2C657E6f29E2CaF483c20fC3470326d232101824,"55,323.933523230361274386",0.0055
956,0xb9Adc1526F54749199eD37D2D4df590642866B09,"55,261.04588476140482486",0.0055
957,0xb74D2b8E7cfc8873d1A196a4d5E8Bc48284E8072,"55,152.88595945782502642",0.0055
958,0x8e10277Dc42Af7ACD3e0aE4DA99b5eDAa9466C83,"54,884.884952394297903815",0.0055
959,0x74860339d430116272853e6f0109eBcBeF271d26,"54,792.947412308924434419",0.0055
960,0x58f39506010eF634FFcaD3bE8352bC9D7200de1f,"54,660.76484857064704605",0.0055
961,0xC1bFed66F63642c51D1f70498829a23b992aaaDB,"54,599.924204559614836634",0.0055
962,0xA517B8ec16B403875E7AE166ed50E3e2F0e0fb8f,"54,587.193240648979250587",0.0055
963,0x21e1A2dBaa47774C4F363b8E0f7B170F3f4ac3f5,"54,497.628167931788606912",0.0054
964,0x9b443C07e9AD499badb66b74c64F3855cA31241f,"54,429.213650925288718451",0.0054
965,0x01f28bF7799e9aa5859299De3bE7eCE383F42723,"54,306.417904392769167817",0.0054
966,0x94076E07b4a517d8fc36b691bEB67B59Ee74A4fb,"53,960.252454907039933406",0.0054
967,0x8398FC3174cEE8F45A2C80309c226A0832DEdD27,"53,934.953864961827575213",0.0054
968,0xb0b04577582448F6C4962c159BA504A0d90AdB16,"53,725",0.0054
969,0xd19656A64f1B25fe5d5a51C9fd892159DE7F1738,"53,651.800027527148933954",0.0054
970,0xFa337efd7Fc2532DCbb01D5D0f737032c9412d1D,"53,642.32065516654459067",0.0054
971,0xa2efEeF27ebf82eAD754a80b87a28D228c593d81,"53,563.115392636003496807",0.0054
972,0x543666628B0F5F2d282159A3B6105c4fFe50d412,"53,420.303486461807923564",0.0053
973,0xa122218845838AF4091A611b1f91Aa3038eb7B9c,"53,418.447806390149541438",0.0053
974,0x2483418fFc504892BAEd29842af5656a811867E7,"53,318.719613927124111885",0.0053
975,0xB91dfE209aDcfCb9995c7EEE8498D782F6E2796d,"52,992.49611686532279602",0.0053
976,0x4Fa6b01Cac38CEf3D4047883a556e6880888bB8B,"52,623.618467827943823638",0.0053
977,0xbb4a07F5b46706305CABaC4229197f11E21a4BDA,"52,622.395195500848879909",0.0053
978,0x143A9cAD432Bb83737C9b68D7D392c18dB77BC1B,"52,555.799503808100844909",0.0053
979,0x3c77344EA52Af2D6199F58502F6226ACb90f1CBC,"52,450.55073577977883637",0.0052
980,0x7a7eB71f21B4cd27D3B324cfC2038f21255104eF,"52,421.266664633301701981",0.0052
981,0xA7805d2bC3eeBe2179F884b94fCC397cb8025a4B,"52,413.956415108505965875",0.0052
982,0x79590adA65E68ce1763e67564a2DA30C34e46faB,"52,410.974547979811891023",0.0052
983,0x9c2981BE03d65aF3b111B473f35c856640b8B5F7,"52,352.899574404286292802",0.0052
984,0xA2f5Fe6C44786Df6fa45A8FfA46a368c9B25b22c,"52,269.266090187557789016",0.0052
985,0x09b0bfa4e1177C5C8C252f899d6596370AbE2E81,"52,209.106390301542272942",0.0052
986,0x3042FE6310CDb7E4e5bb1c344a2D5823Ca4EbA6F,"52,205.494515260704253165",0.0052
987,0xF0b0139AEBaEF8d2FC73749f5b06a3CF693742F1,"52,194.107688681213107756",0.0052
988,0xdC6d79D4a261913A714EbC79262833D3AC06416b,"52,162.471998463032003005",0.0052
989,0xABe944A2CF31082276B49d2F03cc299e056ee027,"52,027.127202040554737546",0.0052
990,0x21b209dDfDE3Ea2507A2636592890F83034C80db,"52,025.457154640412300144",0.0052
991,0x52AFE158F6420E188bfc5Cff11EFfeeC076eFEfa,"52,000",0.0052
992,0x4AF351d76E8CfA7F909DaD4dBaFB8543f18097dC,"51,910.431245339337365337",0.0052
993,0x7Ffa163d672B4DB208978eE8cA19a2802455a0d1,"51,905.278213598493801307",0.0052
994,0x787c8708c78d1e5e4d7C3743EB715A42B305E22c,"51,813.588734837512176982",0.0052
995,0xCE047bf58F132EEA313Ed048FD5957687d852b81,"51,750",0.0052
996,0x609AF17AcddA2B587FdFf31037D78CaA4E050709,"51,721.489104442112630408",0.0052
997,0xaEa3e7E5C1fDFDB1Ccd90C16e0c0261A508e069a,"51,613.735240863066202573",0.0052
998,0xF899043a210116AC6CAaC69e58e7773c96c8040F,"51,590.432669013327199988",0.0052
999,0x1133Be1c4c82Ef16dc2885E2565fE0Ada51456e1,"51,208.987244776924168109",0.0051
